id,name
4398,Sriracha Chicken Melt Salad
4399,Sriracha Steak Melt Salad
4400,"Steak, Egg (White) and Cheese 3″ Flatbread"
4401,"Steak, Egg and Cheese 3″ Flatbread"
4402,Subway Club® Salad
4403,Sugar Cookie
4404,Sunrise Subway Melt® (with Egg White) 3″ Flatbread
4405,Sunrise Subway Melt® 3″ Flatbread
4406,Sweet Onion Chicken Teriyaki Salad
4407,Turkey Breast Mini Sub
4408,Turkey Breast Salad
4409,Turkey Jalapeno Melt Salad
4410,Tuscan Chicken Salad
4411,Vegetable Beef (8 oz)
4412,Veggie Delite® Mini Sub
4413,Veggie Delite® Salad
4414,Veggie Flatizza™
4415,White Macadamia Nut Cookie
4416,1/2 lb.* Cheesy Potato Burrito
4417,1/2 lb.* Combo Burrito
4418,7-Layer Burrito
4419,Bean Burrito
4420,Bean Burrito
4421,Beefy 5-Layer Burrito
4422,Beefy 5-Layer Burrito
4423,Berry Pomegranate Frutista Freeze®
4424,Berry Pomegranate Frutista Freeze® 16 oz
4425,Burrito Supreme® – Beef
4426,Burrito Supreme® – Chicken
4427,Burrito Supreme® – Steak
4428,Caramel Apple Empanada
4429,Caramel Apple Empanada
4430,Chalupa Supreme – Chicken
4431,Chalupa Supreme – Steak
4432,Chalupa Supreme–Beef
4433,Cheese Quesadilla
4434,Cheese Roll-Up
4435,Cheese Roll-Up
4436,Cheesy Fiesta Potatoes
4437,Cheesy Gordita Crunch
4438,Cheesy Nachos
4439,Cheesy Nachos
4440,Cherry Limeade Sparkler 20 oz
4441,Cherry Limeade Sparkler 20 oz
4442,Chicken Quesadilla
4443,Chicken Soft Taco
4444,Chili Cheese Burrito
4445,Chili Cheese Burrito
4446,Cinnamon Twists
4447,Cinnamon Twists
4448,Classic Limeade Sparkler 16 oz
4449,Classic Limeade Sparkler 20 oz
4450,Crispy Potato Soft Taco
4451,Crispy Potato Soft Taco
4452,Crunchwrap Supreme®
4453,Crunchy Taco
4454,Crunchy Taco
4455,Crunchy Taco Supreme®
4456,Doritos® Locos Tacos
4457,Doritos® Locos Tacos Supreme
4458,Double Decker® Taco
4459,DOUBLE DECKER® Taco Supreme®
4460,Enchirito® – Chicken
4461,Enchirito® – Steak
4462,Enchirito® – Beef
4463,Express Taco Salad w/ Chips
4464,Express Taco Salad w/ Chips
4465,Fiesta Taco Salad-Beef
4466,Fiesta Taco Salad-Chicken
4467,Fiesta Taco Salad-Steak
4468,Fresco Bean Burrito
4469,Fresco Bean Burrito
4470,Fresco Burrito Supreme® – Chicken
4471,Fresco Burrito Supreme® – Steak
4472,Fresco Chicken Soft Taco
4473,Fresco Chicken Soft Taco
4474,Fresco Crunchy Taco
4475,Fresco Crunchy Taco
4476,Fresco Grilled Steak Soft Taco
4477,Fresco Soft Taco
4478,Gordita Supreme® – Chicken
4479,Gordita Supreme® – Steak
4480,Gordita Supreme® – Beef
4481,Grilled Chicken Burrito
4482,Grilled Steak Soft Taco
4483,Mango Strawberry Frutista Freeze®
4484,Mango Strawberry Frutista Freeze® 16 oz
4485,Mexican Pizza
4486,Mexican Rice
4487,MexiMelt®
4488,Nachos
4489,Nachos BellGrande®
4490,Nachos Supreme
4491,Pintos n Cheese
4492,Soft Taco Supreme® – Beef
4493,Soft Taco-Beef
4494,Soft Taco-Beef
4495,Steak Quesadilla
4496,Strawberry Frutista Freeze®
4497,Strawberry Frutista Freeze® 16 oz
4498,Tostada
4499,Volcano Burrito
4500,Volcano Nachos
4501,Volcano Nachos
4502,Volcano Taco
4503,XXL Grilled Stuft Burrito – Beef
4504,XXL Grilled Stuft Burrito – Chicken
4505,XXL Grilled Stuft Burrito – Steak
4506,BC Chicken Fajita Taco With Pico De Gallo (no cheese)
4507,BC Chicken Tortilla Soup- Bowl Without Tortilla Strips and cheese
4508,BC Chicken Tortilla Soup- Cup Without Tortilla Strips and cheese
4509,BC Crispy Beef Taco With Pico De Gallo (no cheese)
4510,BC Crispy Chicken Taco With Pico De Gallo (no cheese)
4511,BC Soft Beef Taco With Pico De Gallo (no cheese)
4512,BC Soft Chicken Taco With Pico De Gallo (no cheese)
4513,BC Steak Fajita Taco With Pico De Gallo (no cheese)
4514,BC Vegetarian Black Bean Burrito Without Sour Cream and cheese
4515,Bean Burrito
4516,Beef Big Ol’ Burrito (B.O.B.™)
4517,Beef Bueno Chilada®
4518,Beef Burrito
4519,Beef Crispy Taco
4520,Beef Muchaco®
4521,Beef Mucho Nachos®
4522,Beef Nacho Salad
4523,Beef Potato Burrito
4524,Beef Quesadilla
4525,Beef Soft Taco
4526,Beef Taco Rollup™
4527,Beef Taco Rollup™
4528,Beef Taco Salad
4529,Black Bean Burrito
4530,Black Beans – Platter Portion
4531,Black Beans – Side Portion
4532,Cheese Nachos
4533,Cheese Quesadilla
4534,Cheesecake Chimichanga
4535,Chicken Big Ol’ Burrito (B.O.B.™)
4536,Chicken Bueno Chilada®
4537,Chicken Crispy Taco
4538,Chicken Muchaco®
4539,Chicken Mucho Nachos®
4540,Chicken Nacho Salad
4541,Chicken Potato Burrito
4542,Chicken Quesadilla
4543,Chicken Soft Taco
4544,Chicken Taco Rollup™
4545,Chicken Taco Rollup™
4546,Chicken Taco Salad
4547,Chicken Tortilla Soup – Bowl
4548,Chicken Tortilla Soup – Cup
4549,Cilantro Lime Rice – Platter Portion
4550,Cilantro Lime Rice – Side Portion
4551,Combination Burrito
4552,Flame-Grilled Chicken Fajita Taco
4553,Flame-Grilled Steak Fajita Taco
4554,Kids Cheese Quesadilla
4555,Kids Cheese Quesadilla
4556,Meat Lovers Burrito
4557,Meat Lovers Taco
4558,Mexican Rice
4559,MexiDips & Chips®
4560,Mini Cheese Quesadilla
4561,Muchaco Without Cheddar Cheese
4562,Muchaco Without Cheddar Cheese
4563,Muchaco Without Refried Beans
4564,Party Burrito®
4565,Party Burrito®
4566,Party Taco®
4567,Party Taco®
4568,Potato Egg Burrito
4569,Potato Egg Taco
4570,Potato Stix
4571,Queso
4572,Refried Beans
4573,Sausage Egg Burrito
4574,Sausage Egg Taco
4575,Small Mexican Rice (Available only with Platters)
4576,Small Refried Beans (Available only with Platters)
4577,Strawberry
4578,Strawberry
4579,Strawberry Smoothie
4580,Tostada
4581,10-piece Chicken Nuggets
4582,10-piece Spicy Chicken Nuggets
4583,4-piece Chicken Nuggets
4584,4-piece Spicy Chicken Nuggets
4585,6-piece Chicken Nuggets
4586,6-piece Spicy Chicken Nuggets
4587,Apple Pecan Chicken Salad
4588,Apple Pecan Chicken Salad Half-Size
4589,Apple Slices
4590,Asiago Ranch Chicken Club
4591,Asian Cashew Chicken Salad
4592,"Asian Cashew Chicken Salad, Half-Size"
4593,BBQ Ranch Chicken Salad
4594,"BBQ Ranch Chicken Salad, Half Size"
4595,Broccoli Cheese Potato
4596,Caesar Side Salad
4597,Chili Cheese Fries
4598,Chocolate Frosty Waffle Cone
4599,Crispy Chicken Caesar Wrap
4600,Crispy Chicken Sandwich
4601,Dave’s Hot ‘N Juicy™ 1/2 lb.* Double
4602,Dave’s Hot ‘N Juicy™ 1/4 lb.* Single
4603,Dave’s Hot ‘N Juicy™ 3/4 lb.* Triple
4604,Double Stack™
4605,Garden Side Salad
4606,Grilled Chicken Go Wrap
4607,Homestyle Chicken Fillet
4608,Jr. Cheeseburger
4609,Jr. Cheeseburger Deluxe
4610,Jr. Original Chocolate Frosty™
4611,Jr. Original Chocolate Frosty™
4612,Jr. Vanilla Frosty™
4613,Kids’ Cheeseburger
4614,Kids’ French Fries
4615,Large Caramel Frosty™ Shake
4616,Large Chili
4617,Large Chocolate Frosty™ Shake
4618,Large French Fries
4619,Large Original Chocolate Frosty™
4620,Large Strawberry Frosty™ Shake
4621,Large Vanilla Frosty™
4622,Medium French Fries
4623,Medium Original Chocolate Frosty™
4624,Medium Vanilla Frosty™
4625,Premium Cod Fillet Sandwich
4626,Small Caramel Frosty™ Shake
4627,Small Chili
4628,Small Chocolate Frosty™ Shake
4629,Small French Fries
4630,Small Original Chocolate Frosty™
4631,Small Strawberry Frosty™ Shake
4632,Small Vanilla Frosty™
4633,Sour Cream and Chive Potato
4634,Spicy Chicken Caesar Salad
4635,Spicy Chicken Caesar Salad Half-Size
4636,Spicy Chicken Go Wrap
4637,Spicy Chicken Sandwich
4638,Ultimate Chicken Grill
4639,Value French Fries
4640,Value French Fries
4641,Vanilla Frosty Waffle Cone
