id,name,restaurant_id,category_id
2004,Classic Cheeseburger,19,5
2005,"Classic FATZ Famous Fish, Blackened",19,5
2006,"Classic FATZ Famous Fish, Fried",19,5
2007,"Classic FATZ Famous Fish, Key West Style",19,5
2008,Classic FATZ Fish and Chips,19,5
2009,Classic Lite GrilledShrimp Skewer,19,5
2010,Classic Smothered Chopped Steak,19,5
2011,Club Sandwich Tray with Hoagie Rolls (per 1/2 sandwich),19,12
2012,Club Sandwich Tray with Texas Toast (per 1/2 sandwich),19,12
2013,Club Sandwich Tray with Tomato Basil Wraps(per 1/2 sandwich),19,12
2014,Club Sandwich Tray with Wheat Bread (per 1/2 sandwich),19,12
2015,Country Fried Steak,19,5
2016,Double Fudge Brownie,19,4
2017,Edisto Shrimp and Grits,19,9
2018,Farmhouse Burger,19,7
2019,Farmhouse Cheese Burger,19,7
2020,FATZ Club Sandwich,19,12
2021,FATZ Cobb Salad,19,11
2022,"FATZ Famous Fish Platter, Blackened (1 Fillet)",19,9
2023,"FATZ Famous Fish Platter, Blackened (2 Fillets)",19,9
2024,"FATZ Famous Fish Platter, Fried (1 Fillet)",19,9
2025,"FATZ Famous Fish Platter, Fried (2 Fillets)",19,9
2026,"FATZ Famous Fish Platter, Key West Style (1 Fillet)",19,9
2027,"FATZ Famous Fish Platter, Key West Style (2 Fillets)",19,9
2028,"FATZ Famous Fish Sandwich, Blackened",19,12
2029,"FATZ Famous Fish Sandwich, Fried",19,12
2030,"FATZ Famous Fish Sandwich, Key West Style",19,12
2031,FATZ Onyum Burger,19,7
2032,Fiesta Nachos,19,10
2033,Fiesta Nachos with Fire Grilled Chipotle Chicken,19,10
2034,Fiesta Nachos with Tangy Ground Beef,19,10
2035,French Fries,19,3
2036,Fresh Grilled Asparagus with Lemon Butter Sauce,19,3
2037,Fried Chocolate Cream Cookies (3 cookies),19,4
2038,Fried Green Tomato Slider Tray (per serving),19,3
2039,Fried Green Tomatoes,19,10
2040,Fried Shrimp ( 3 pieces),19,3
2041,Garden Blend Rice,19,3
2042,Garlic Calamari,19,10
2043,Grilled Chicken Club,19,12
2044,"Grilled Salmon with Corn, Tomato and Avocado Relish",19,9
2045,Grilled Shrimp and Veggie Harpoons,19,9
2046,Grilled Shrimp Skewer,19,3
2047,Hickory Burger,19,7
2048,House Salad,19,11
2049,"Ice Cream, Vanilla (4 fluid ounces)",19,15
2050,Kids Banana Freeze,19,15
2051,Kids Calabash Chicken,19,15
2052,Kids Cheese Quesadilla,19,15
2053,Kids Cheeseburger,19,15
2054,Kids Chicken and Cheese Quesadilla,19,15
2055,Kids Fish and Chips,19,15
2056,Kids Grilled Cheese Sandwich,19,15
2057,Kids Grilled Chicken Sandwich,19,15
2058,Kids Grilled Salmon with Broccoli,19,15
2059,Kids Pasta with Alfredo Sauce,19,15
2060,Kids Pasta with Cheese Sauce,19,15
2061,Kids Peach Freeze,19,15
2062,Kids Popcorn Shrimp,19,15
2063,Kids Salad,19,15
2064,"Kids Specialty Soda, Cherry Diet Pepsi",19,15
2065,"Kids Specialty Soda, Cherry Pepsi",19,15
2066,"Kids Specialty Soda, Cherry Sprite",19,15
2067,"Kids Specialty Soda, Orange Diet Pepsi",19,15
2068,"Kids Specialty Soda, Orange Pepsi",19,15
2069,"Kids Specialty Soda, Orange Sprite",19,15
2070,Kids Strawberry Freeze,19,15
2071,Kids Sugar Free Chocolate Mousse Shooter,19,15
2072,Kids Sundae,19,15
2073,Killer Shrimp,19,3
2074,Killer Shrimp and Ribs,19,5
2075,Large Brownie and Cheesecake Combo Tray (per serving),19,4
2076,Large Brownie Tray (per serving),19,4
2077,Large Calabash and Wings Combo Tray (per serving),19,5
2078,Large Fiesta Nachos,19,10
2079,Large Fiesta Nachos with Beef,19,10
2080,Large Fiesta Nachos with Chicken,19,10
2081,Large Salad Tray (per serving),19,11
2082,Large Veggie Tray (per serving),19,3
2083,Large Wing Party Tray (per serving),19,5
2084,Large World Famous Calabash Chicken Tray (per serving),19,8
2085,Lite Aloha Chicken,19,8
2086,Lite Chocolate Mousse,19,4
2087,"Lite FATZ Famous Fish Sandwich, Blackened",19,5
2088,"Lite FATZ Famous Fish Sandwich, Key West Style",19,5
2089,Lite Grilled Chicken Salad,19,11
2090,Lite Grilled Chopped Steak with Steamed Broccoli,19,5
2091,"Lite Grilled Salmon with Corn, Tomato & Avocado Relish",19,5
2092,Lite Grilled Shrimp and Veggie Harpoons,19,5
2093,Lite Grilled Top Sirloin with Broccoli,19,5
2094,Lite Key West Basa,19,5
2095,Lite Shrimp Skewer,19,10
2096,Lite Side Veggie Skewers (2 skewers),19,3
2097,Loaded Baked Potato,19,3
2098,Loaded Potato Soup Bowl,19,14
2099,Loaded Potato Soup Cup,19,14
2100,Lunch 1/2 Calabash Wrap,19,12
2101,Lunch Calabash Chicken,19,8
2102,Lunch Calabash Combo,19,5
2103,Lunch Fish and Chips,19,5
2104,Lunch Grilled Cheese Sandwich,19,12
2105,Lunch Grilled Shrimp and Veggie Harpoons,19,5
2106,Lunch Half Calabash BLT,19,12
2107,Lunch Half Club,19,12
2108,Lunch Lite Grilled Chicken Salad,19,5
2109,Lunch1/2 Popcorn Shrimp Wrap,19,12
2110,Old Fashioned Cheeseburger,19,7
2111,Parmesan Encrusted Basa,19,9
2112,Parmesan Encrusted Chicken Pasta,19,5
2113,Peanut Butter Pie,19,4
2114,"Pint of Cinnamon Apples, Plating (8 ounces)",19,4
2115,Pint of Garden Blend Rice (8 ounces),19,3
2116,Pint of Pasta Salad (16 ounces),19,3
2117,Pint of Pasta Salad (8 ounces),19,3
2118,Pint of Sweet Vidalia Coleslaw (8 ounces),19,3
2119,Popcorn Shrimp Salad,19,11
2120,Popcorn Shrimp Wrap,19,12
2121,Popcorn Shrimp Wrap,19,12
2122,Poppy Seed Rolls (1 roll),19,3
2123,Poppyseed Bread Pudding,19,4
2124,Poppyseed Rolls (1 roll),19,3
2125,Pot Roast,19,5
2126,"Quart of Cinnamon Apples, Plating (16 ounces)",19,4
2127,Quart of Garden Blend Rice (16 ounces),19,3
2128,Quart of Sweet Vidalia Onion Coleslaw (16 ounces),19,3
2129,Red Skinned Mashed Potatoes,19,3
2130,Rib Tray (per serving),19,5
2131,"Ribs, Shrimp and Chicken Trio",19,5
2132,Salad for Classic Soup and Salad,19,5
2133,Sauteed Spinach,19,3
2134,Seabreeze Spinach Salad,19,11
2135,Seabreeze Spinach Salad with Grilled Aloha Chicken,19,11
2136,Seasoned Potato Wedge Tray (per wedge),19,3
2137,Shrimp Po Boy,19,12
2138,Side Caesar Salad,19,11
2139,Side House Salad,19,11
2140,Side Veggie Salad,19,11
2141,Small Brownie and Cheesecake Combo Tray,19,4
2142,Small Brownie Tray,19,4
2143,Small Calabash and Wings Combo Tray,19,5
2144,Small Salad Tray,19,11
2145,Small Veggie Tray,19,3
2146,Small Wing Party Tray,19,5
2147,Small World Famous Calabash Chicken Tray,19,8
2148,Smoked Turkey,19,3
2149,Smothered Chopped Steak,19,5
2150,Smothered Steak Topper,19,3
2151,Southern Gold Ribs and Calabash Chicken,19,5
2152,Southwestern Jalapeño Burger,19,7
2153,Steak and Ribs,19,5
2154,Steamed Broccoli,19,3
2155,Stone Ground Cheese Grits,19,3
2156,Strawberries and Cheesecake,19,4
2157,Sugar Free Chocolate Mousse,19,4
2158,Sweet Potato Fries,19,3
2159,TCs Hard Cider Sampler,19,5
2160,The Original FATZ Sampler,19,5
2161,The Ultimate Chopped Chef Salad,19,11
2162,Traditional Caesar Salad,19,11
2163,Baked Spaghetti,20,5
2164,Baked Spaghetti with Meatballs,20,5
2165,"Breadstick, Dry (1 each)",20,3
2166,Broccoli,20,3
2167,Broccoli and Fire Roasted Tomatoes,20,3
2168,Cheese Pizza,20,15
2169,Cheese Stuffed Pizza Sticks,20,19
2170,Cheesy Baked Ziti,20,5
2171,Cheesy Meatball Baked Spaghetti,20,5
2172,Cherry Almond Chicken,20,11
2173,Chicken Broccoli Florentine,20,19
2174,Chicken Broccoli Penne,20,5
2175,Chicken Carbonara,20,5
2176,Chicken Mushroom Alfredo Bake,20,5
2177,Chicken Parmigano,20,5
2178,Chicken Penne & Peppers,20,5
2179,Chicken Pesto,20,12
2180,Chicken Pesto,20,12
2181,Chocolate Chunk Cookie,20,4
2182,Chocolate Layer Cake,20,4
2183,Citrus Apple & Roasted Chicken,20,11
2184,Classic Sampler Platter,20,10
2185,Club Italiano,20,12
2186,Club Italiano,20,12
2187,Country Caesar,20,11
2188,Croutons (Pack),20,3
2189,Fazoli’s Italian House,20,11
2190,Fazoli’s® Original,20,12
2191,Fazoli’s® Original,20,12
2192,Fettuccine Alfredo,20,15
2193,Fettuccine Alfredo,20,5
2194,Fettuccine with Alfredo,20,5
2195,Four Cheese Lasagna,20,5
2196,Garlic Breadstick (1 each),20,3
2197,Garlic Chicken Baked Spaghetti,20,5
2198,Italian BLT,20,12
2199,Italian BLT,20,12
2200,Italian Lemon Ice – Medium,20,1
2201,Italian Lemon Ice – Small,20,1
2202,Italian Lemon Ice with Peach,20,1
2203,Italian Lemon Ice with Strawberry,20,1
2204,Italian Lemon Ice with Wildberry,20,1
2205,Italian Sampler,20,10
2206,Meat Lasagna,20,5
2207,Meatballs,20,3
2208,"Mushroom, Pepper & Onion Blend",20,15
2209,NY Style Cheesecake with Strawberry Topping,20,4
2210,Pasta Ranch Italia,20,11
2211,Penne Romano,20,5
2212,Penne with Creamy Basil Chicken,20,5
2213,Pepperoni Classico,20,19
2214,Pepperoni Classico,20,5
2215,Pepperoni Pizza,20,15
2216,Pepperoni Stuffed Pizza Sticks,20,19
2217,Ravioli with Alfredo,20,5
2218,Ravioli with Marinara,20,5
2219,Ravioli with Meat Sauce,20,5
2220,Ravioli with Meat Sauce,20,5
2221,Roasted Chicken,20,5
2222,Roasted Chicken Platter,20,10
2223,Sausage & Peppers Baked Spaghetti,20,5
2224,Side Chopped Salad,20,11
2225,Sliced Italian Sausage,20,3
2226,Smoked Turkey Basil,20,12
2227,Smoked Turkey Breast,20,12
2228,Spaghetti or Penne Marinara,20,5
2229,Spaghetti with Alfredo,20,5
2230,Spaghetti with Marinara,20,5
2231,Spaghetti with Marinara Sauce,20,15
2232,Spaghetti with Meat Sauce,20,15
2233,Spaghetti with Meat Sauce,20,5
2234,Spaghetti with Meatballs,20,5
2235,"Spaghetti, Fettuccine, Penne or Bowtie with Alfredo",20,5
2236,"Spaghetti, Fettuccine, Penne or Bowtie with Marinara",20,5
2237,"Spaghetti, Fettuccine, Penne or Bowtie with Meat Sauce",20,5
2238,Three Cheese Baked Ravioli,20,5
2239,Toasted Ravioli (Six),20,3
2240,Toasted Ravioli (Twelve),20,3
2241,Triple Cheese,20,19
2242,Triple Cheese,20,5
2243,Turtle Cheesecake,20,4
2244,Tuscan Chicken,20,19
2245,Twice-Baked Lasagna,20,5
2246,Ultimate Meatball Smasher,20,12
2247,Ultimate Sampler,20,10
2248,Vegetable Fresco,20,12
2249,Vegetable Fresco,20,12
2250,Whole Wheat Penne with Alfredo,20,5
2251,Whole Wheat Penne with Marinara,20,5
2252,Whole Wheat Penne with Meat Sauce,20,5
2253,Cheeseburger,21,7
2254,Grilled Cheese,21,12
2255,Large Fries,21,6
2256,Little Cheeseburger,21,7
2257,One Serving of Fries approx half of regular order,21,6
2258,Regular Fries,21,6
2259,Veggie Sandwich,21,12
2260,Apple Pie Turnover,22,4
2261,Batter Coat French Fries,22,3
2262,Buffalo Tender Sandwich,22,12
2263,Chocolate Chip Cookie,22,4
2264,Chunky Chicken Salad,22,11
2265,Chunky Chicken Salad Sandwich,22,12
2266,Classic Potato Salad,22,3
2267,Coleslaw,22,3
2268,Corn Nuggets,22,3
2269,Corn on the Cob,22,3
2270,Dirty Rice,22,3
2271,Fresh Baked Yeast Roll,22,3
2272,Fresh Brewed Iced Tea Sweetened,22,1
2273,Fresh Brewed Iced Tea Unsweetened,22,1
2274,Fried Breaded Catfish,22,9
2275,Fried Chicken Breast,22,8
2276,Fried Chicken Leg,22,8
2277,Fried Chicken Tenders,22,8
2278,Fried Chicken Thigh,22,8
2279,Fried Chicken Wing,22,8
2280,Fried Okra,22,3
2281,Golden Roast Chicken Breast,22,8
2282,Golden Roast Chicken Leg,22,8
2283,Golden Roast Chicken Thigh,22,8
2284,Golden Roast Chicken Wing,22,8
2285,Golden Tender Sandwich,22,12
2286,Green Beans,22,3
2287,Mac & Cheese,22,3
2288,Mashed Potatoes,22,3
2289,Minute Maid Raspberry Lemonade,22,1
2290,Mozzarella Sticks,22,3
2291,Oatmeal Raisin Cookie,22,4
2292,Southwest Style Pinto Beans,22,3
2293,Tropical Fruit Salad,22,3
2294,White Chocolate Macadamia Nut Cookie,22,4
2295,White Cream Peppered Gravy,22,3
2296,1/3 LB** Cheeseburger Thickburger®,23,7
2297,1/3 LB** Frisco Thickburger®,23,7
2298,1/3 LB** Low Carb Thickburger®,23,7
2299,1/3 LB** Mushroom & Swiss Thickburger®,23,7
2300,1/3 LB** Original Thickburger®,23,7
2301,2/3 LB** Double Thickburger®,23,7
2302,2/3 LB** Monster Thickburger®,23,7
2303,3 Piece Hand Breaded Chicken Tenders™,23,8
2304,5 Piece Hand Breaded Chicken Tenders™,23,8
2305,Apple Turnover (without Cinnamon Sugar Topping),23,4
2306,Big Roast Beef™,23,12
2307,Biscuit ‘N’ Gravy™,23,17
2308,Charbroiled BBQ Chicken Sandwich,23,12
2309,Charbroiled Chicken Club™ Sandwich,23,12
2310,Chicken Fillet Biscuit,23,17
2311,Chocolate Chip Cookie,23,4
2312,Chocolate Chip Cookie – Fresh Baked,23,4
2313,Cinnamon ‘N’ Raisin™ Biscuit,23,17
2314,Cole Slaw (small = 1 serving),23,3
2315,Country Fried Steak Biscuit,23,17
2316,Crispy Curls™ – Large,23,6
2317,Crispy Curls™ – Medium,23,6
2318,Crispy Curls™ – Small,23,6
2319,Double Cheeseburger,23,7
2320,Fish Supreme Sandwich,23,12
2321,Fried Chicken Breast,23,8
2322,Fried Chicken Leg,23,8
2323,Fried Chicken Thigh,23,8
2324,Fried Chicken Wing,23,8
2325,Frisco Breakfast Sandwich®,23,17
2326,Grits,23,17
2327,Hand Breaded Chicken Fillet™ Sandwich,23,12
2328,Hand-Scooped Ice Cream Malt™†,23,4
2329,Hand-Scooped Ice Cream Shake™†,23,4
2330,Hash Rounds® – Large,23,17
2331,Hash Rounds® – Medium,23,17
2332,Hash Rounds® – Small,23,17
2333,Jelly Biscuit,23,17
2334,Kids Meal – Cheeseburger,23,15
2335,Kids Meal – Chicken Tenders,23,15
2336,Little Thick Cheeseburger,23,7
2337,Little Thickburger®,23,7
2338,Loaded Breakfast Burrito,23,17
2339,Loaded Omelet Biscuit,23,17
2340,Low Carb Breakfast Bowl®,23,17
2341,Low Carb Charbroiled Chicken Club™ Sandwich,23,12
2342,Made from Scratch Biscuit™,23,17
2343,Mashed Potatoes (small = 1 serving),23,3
2344,Monster Biscuit®,23,17
2345,Natural-Cut French Fries – Kids,23,15
2346,Natural-Cut French Fries – Large,23,6
2347,Natural-Cut French Fries – Medium,23,6
2348,Natural-Cut French Fries – Small,23,6
2349,Original Turkey Burger,23,7
2350,Pancakes* (3),23,17
2351,Peach Cobbler (small),23,4
2352,Regular Roast Beef Sandwich,23,12
2353,Sausage & Egg Biscuit,23,17
2354,Sausage Biscuit,23,17
2355,Side Salad (no dressing),23,3
2356,Single Scoop Ice Cream Bowl†,23,4
2357,Single Scoop Ice Cream Cone†,23,4
2358,Small Cheeseburger,23,7
2359,Smoked Sausage Biscuit,23,17
2360,Spicy Chicken Sandwich,23,12
2361,The Six Dollar Thickburger®,23,7
2362,(3) Chocolate Chip Pancakes,24,17
2363,(3) CINN-A-STACK® Pancakes,24,17
2364,(3) Cinnamon Apple Pancakes,24,17
2365,(3) Double Blueberry Pancakes,24,17
2366,(3) Harvest Grain ‘N Nut® Pancakes,24,17
2367,(3) New York Cheesecake Pancakes,24,17
2368,(3) Original Buttermilk Pancakes,24,17
2369,(3) Strawberry Banana Pancakes,24,17
2370,(3) Strawberry Pancakes,24,17
2371,1/2 Double BLT Sandwich,24,12
2372,1/2 Pot Roast Melt Sandwich,24,12
2373,1/2 Turkey Sandwich,24,12
2374,Add (1) Portuguese Sausage Link,24,17
2375,Add (2) Smoked Sausage Links,24,17
2376,Add (3) Buttermilk Pancakes,24,17
2377,Add (4) Turkey Sausage Links,24,17
2378,Add Blueberry Compote w/Whipped Topping,24,15
2379,Add Cinnamon Apple Compote w/Whipped Topping,24,15
2380,Add Corn Tortillas,24,17
2381,Add Corned Beef Hash,24,17
2382,Add Country/Chicken Fried Steak & Country Gravy,24,17
2383,Add Country/Chicken Fried Steak & Sausage Gravy,24,17
2384,Add Flour Tortillas,24,17
2385,Add Hot Fudge,24,4
2386,Add Hot Fudge,24,15
2387,"Add Ice Cream, Chocolate, (1) scoop",24,4
2388,"Add Ice Cream, Chocolate, (1) scoop",24,4
2389,"Add Ice Cream, Strawberry, (1) scoop",24,4
2390,"Add Ice Cream, Strawberry, (1) scoop",24,4
2391,"Add Ice Cream, Vanilla, (1) scoop",24,4
2392,"Add Ice Cream, Vanilla, (1) scoop",24,4
2393,Add Side of Scrapple,24,17
2394,Add Side of Spam®,24,17
2395,Add Strawberry Topping,24,4
2396,Add Strawberry Topping,24,15
2397,Add Strawberry Topping w/Whipped Topping,24,15
2398,Add Top Sirloin Steak,24,17
2399,Add Top Sirloin Steak,24,17
2400,Appetizer Sampler,24,10
2401,"Apple Juice, 10 fl oz",24,1
2402,"Apple Juice, 12 fl oz (Kid’s Cup)",24,1
2403,"Apple Juice, 16 fl oz",24,1
2404,"Apple Juice, Carafe",24,1
2405,Baby Cakes,24,15
2406,Baked Potato,24,3
2407,Belgian Waffle Combo,24,17
2408,Belgian Waffle w/Butter,24,17
2409,"Belgian Waffle, Plain",24,17
2410,Big Country Breakfast,24,17
2411,Big Country Breakfast,24,17
2412,Big Steak Omelette,24,17
2413,Big Two-Egg Breakfast,24,17
2414,Biscuits & Gravy Combo w/Country Gravy,24,17
2415,Biscuits & Gravy Combo w/Sausage Gravy,24,17
2416,Breakfast Sampler,24,17
2417,Broccoli Cheese Soup,24,14
2418,Broccoli Cheese Soup,24,14
2419,Broccoli Cheese Soup,24,14
2420,Broccoli Cheese Soup,24,14
2421,Cheese Blintzes,24,17
2422,Cheese Omelette,24,15
2423,Cheeseburger,24,15
2424,Cheesy Western Omelette with Fresh Fruit,24,17
2425,Cheesy Western Omelette with Pancakes,24,17
2426,Chicken & Spinach Salad,24,11
2427,Chicken & Waffles,24,5
2428,Chicken Clubhouse Super Stacker,24,12
2429,Chicken Fajita Omelette,24,17
2430,Chicken Fajita Quesadilla,24,10
2431,Chicken Fajita Salad,24,11
2432,Chicken Fajita Salad w/Avocado,24,11
2433,Chicken Florentine Crepes,24,17
2434,Chicken Fried Chicken & Eggs w/Country Gravy,24,17
2435,Chicken Fried Chicken & Eggs w/Sausage Gravy,24,17
2436,Chicken Fried Chicken w/Country Gravy,24,5
2437,Chicken Fried Chicken w/Sausage Gravy,24,5
2438,Chicken Noodle Soup,24,14
2439,Chicken Noodle Soup,24,14
2440,Chicken Noodle Soup,24,14
2441,Chicken Noodle Soup,24,14
2442,Chicken Tortilla Soup,24,14
2443,Chicken Tortilla Soup,24,14
2444,Chicken Tortilla Soup,24,14
2445,Chicken Tortilla Soup,24,14
2446,Chocolate Chip Pancakes (4),24,17
2447,Chorizo & Eggs,24,17
2448,CINN-A-STACK® French Toast,24,17
2449,CINN-A-STACK® Pancakes (4),24,17
2450,Cinnamon Swirl French Toast Combo,24,17
2451,Classic Skillets,24,17
2452,"Coffee, Cup",24,25
2453,"Coffee, Full Carafe",24,25
2454,Colorado Omelette,24,17
2455,Corned Beef Hash & Cheese Omelette,24,17
2456,Corned Beef Hash & Eggs,24,17
2457,Country Omelette,24,17
2458,Country/Chicken Fried Steak & Eggs w/Country Gravy,24,17
2459,Country/Chicken Fried Steak & Eggs w/Sausage Gravy,24,17
2460,Country/Chicken Fried Steak Dinner w/Country Gravy,24,5
2461,Country/Chicken Fried Steak Dinner w/Sausage Gravy,24,5
2462,"Cranberry Juice, 10 fl oz",24,1
2463,"Cranberry Juice, 12 fl oz (Kid’s Cup)",24,1
2464,"Cranberry Juice, 16 fl oz",24,1
2465,"Cranberry Juice, Carafe",24,1
2466,"Create Your Own Omelette, Plain",24,17
2467,"Create Your Own Omelette, Plain w/Egg Substitute",24,17
2468,"Create Your Own Viva La French Toast Combo, Blueberry",24,17
2469,"Create Your Own Viva La French Toast Combo, CINN-A-STACK®",24,17
2470,"Create Your Own Viva La French Toast Combo, Cinnamon Apple",24,17
2471,"Create Your Own Viva La French Toast Combo, Original",24,17
2472,"Create Your Own Viva La French Toast Combo, Strawberry",24,17
2473,"Create Your Own Viva La French Toast Combo, Strawberry Banana",24,17
2474,"Create Your Own Viva La French Toast Combo, Whole Wheat",24,17
2475,Create-A-Face Pancake,24,15
2476,Crispy Chicken Salad w/Fried Chicken,24,11
2477,Crispy Chicken Salad w/Grilled Chicken,24,11
2478,Crispy Chicken Strips,24,5
2479,Crispy Chicken Strips,24,15
2480,Crispy Chicken Strips & Fries,24,10
2481,Crispy Strawberry Banana Cheesecake,24,4
2482,Dill Pickle Spear,24,3
2483,Double BLT,24,12
2484,Double Blueberry Pancakes (4),24,17
2485,Eggs Benedict,24,17
2486,"Flavored Coffee, French Vanilla",24,25
2487,"Flavored Coffee, Swiss Mocha",24,25
2488,French Onion Pot Roast,24,5
2489,French Toast,24,17
2490,French Toast,24,15
2491,Fruit Crepe w/Blueberry Compote,24,4
2492,Fruit Crepe w/Cinnamon Apple Compote,24,4
2493,Fruit Crepe w/Strawberry Topping,24,4
2494,Funny Face® (Buttermilk),24,15
2495,Funny Face® (Chocolate),24,15
2496,Garden Omelette,24,17
2497,Garden Stuffed Crepes,24,17
2498,Garlic Bread,24,3
2499,German Crepes,24,17
2500,"Grapefruit Juice, 10 fl oz",24,1
2501,"Grapefruit Juice, 12 fl oz (Kid’s Cup)",24,1
2502,"Grapefruit Juice, 16 fl oz",24,1
2503,"Grapefruit Juice, Carafe",24,1
2504,Grilled Cheese Sandwich,24,15
2505,Grilled Chicken Caesar Salad,24,11
2506,"Grilled Chicken Caesar Salad, No Chicken",24,11
2507,Grilled Liver,24,5
2508,Grilled Tilapia Hollandaise,24,5
2509,Harvest Grain ‘N Nut® Pancakes (4),24,17
2510,Hash Brown Crusted Chicken with Country Gravy,24,17
2511,Hash Brown Crusted Chicken with Sausage Gravy,24,17
2512,Herbal Tea,24,1
2513,Hot Chocolate,24,1
2514,Hot Tea,24,1
2515,House Salad,24,11
2516,House Salad,24,11
2517,House Salad,24,11
2518,House Salad,24,11
2519,Huevos Rancheros,24,17
2520,"Ice Cream Sundae (Ice Cream, Whipped Topping & Cherry)",24,4
2521,"Ice Cream, Chocolate, (1) scoop",24,4
2522,"Ice Cream, Strawberry, (1) scoop",24,4
2523,"Ice Cream, Vanilla, (1) scoop",24,4
2524,"Iced Coffee, Mocha",24,25
2525,"Iced Coffee, Original",24,25
2526,"Iced Coffee, Vanilla",24,25
2527,"Iced Tea, 10 fl oz",24,1
2528,"Iced Tea, 12 fl oz (Kid’s Cup)",24,1
2529,"Iced Tea, 16 fl oz",24,1
2530,"International Crepe Passport, Fresh Fruit",24,17
2531,"International Crepe Passport, German",24,17
2532,"International Crepe Passport, Nutella®",24,17
2533,"International Crepe Passport, Strawberry Banana Danish",24,17
2534,Cheeseburger – Protein® Style (Bun replaced with Lettuce),25,7
2535,Cheeseburger w/Mustard & Ketchup Instead of Spread,25,7
2536,Cheeseburger w/Onion,25,7
2537,Chocolate Shake,25,2
2538,Double-Double® – Protein® Style (Bun replaced with Lettuce),25,7
2539,Double-Double® w/Mustard & Ketchup Instead of Spread,25,7
2540,Double-Double® w/Onion,25,7
2541,French Fries,25,6
2542,Strawberry Shake,25,2
2543,Vanilla Shake,25,2
2544,Beef Taco (1 Taco),26,3
2545,Beef Taco (2 Tacos),26,26
2546,Big Cheeseburger,26,7
2547,Big Cheeseburger,26,7
2548,Breakfast Jack®,26,17
2549,Breakfast Jack®,26,15
2550,Breakfast Pita Pocket,26,17
2551,Chicken Club Salad w/ Crispy Chicken Strips**,26,11
2552,Chicken Club Salad w/ Grilled Chicken Strips**,26,11
2553,Chicken Fajita Pita made w/ Whole Grain (no salsa),26,8
2554,Chicken Fajita Pita made w/ Whole Grain (no salsa),26,8
2555,Chicken Fajita Pita made w/ Whole Grain (w/ salsa),26,8
2556,Chicken Sandwich,26,8
2557,Chicken Sandwich,26,12
2558,"Chicken Strips, Crispy 2 pc.",26,15
2559,"Chicken Strips, Crispy 4 pc.",26,8
2560,"Chicken Strips, Grilled 2 pc.",26,15
2561,"Chicken Strips, Grilled 4 pc.",26,8
2562,Chicken Teriyaki Bowl,26,8
2563,Chicken Teriyaki Bowl,26,8
2564,Chiquita® Apple Bites with Caramel,26,4
2565,Chiquita® Apple Bites with Caramel,26,3
2566,Chiquita® Apple Bites with Caramel,26,15
2567,Chocolate Lowfat Milk Chug 1%,26,1
2568,Chocolate Overload™ Cake,26,4
2569,Creamy Southwest Dressing,26,11
2570,Egg Roll 1 pc.,26,3
2571,Egg Roll 3 pc.,26,3
2572,Extreme Sausage® Sandwich,26,17
2573,Fish and Chips (Seasonal) w/ large French Fries,26,9
2574,Fish and Chips (Seasonal) w/ medium French Fries,26,9
2575,Fish and Chips (Seasonal) w/ small French Fries,26,9
2576,Fish Sandwich (Seasonal),26,12
2577,"Flavored Iced Tea, Mango 24 fl oz.",26,1
2578,"Flavored Iced Tea, Peach 24 fl oz.",26,1
2579,"Flavored Iced Tea, Raspberry 24 fl oz.",26,1
2580,French Fries (Kid’s),26,15
2581,"French Fries, large",26,6
2582,"French Fries, medium",26,6
2583,"French Fries, small",26,6
2584,French Toast Sticks 2 pc.,26,15
2585,French Toast Sticks 4 pc.,26,17
2586,Gourmet Seasoned Croutons,26,11
2587,Grilled Breakfast Sandwich,26,17
2588,Grilled Cheese Sandwich,26,15
2589,Grilled Cheese Sandwich,26,12
2590,Grilled Chicken Salad**,26,11
2591,Grilled Chicken Salad**,26,11
2592,Grilled Chicken Strips w/ Teriyaki Dipping Sauce,26,8
2593,"Grilled Sandwich, Deli Trio",26,12
2594,Hashbrown Sticks 5 pc.,26,17
2595,Hearty Breakfast Bowl,26,17
2596,Homestyle Ranch Chicken Club,26,12
2597,"Iced Coffee, Caramel (regular) 24 fl oz.",26,25
2598,"Iced Coffee, Original (regular) 24 fl oz.",26,25
2599,"Iced Coffee, Vanilla (regular) 24 fl oz.",26,25
2600,Jack’s Spicy Chicken®,26,12
2601,Jack’s Spicy Chicken® w/ Cheese,26,12
2602,Jumbo Jack®,26,7
2603,Jumbo Jack®,26,7
2604,Jumbo Jack® with Cheese,26,7
2605,Jumbo Jack® with Cheese,26,7
2606,Kona Classic® Coffee (decaf) 12 fl oz.,26,25
2607,Kona Classic® Coffee (decaf) 16 fl oz.,26,25
2608,Kona Classic® Coffee (regular) 12 fl oz.,26,25
2609,Kona Classic® Coffee (regular) 16 fl oz.,26,25
2610,Lite Ranch Dressing,26,11
2611,Low-Fat Balsamic Vinaigrette,26,11
2612,Meaty Breakfast Burrito (no salsa),26,17
2613,Meaty Breakfast Burrito (w/ salsa),26,17
2614,Mini Churros 10 pc.,26,4
2615,Mini Churros 5 pc.,26,4
2616,Mozzarella Cheese Sticks 3 pc.,26,3
2617,Mozzarella Cheese Sticks 6 pc.,26,3
2618,New York Style Cheesecake,26,4
2619,Onion Rings,26,3
2620,Reduced Fat Milk Chug 2%*,26,1
2621,Sausage Biscuit,26,17
2622,Sausage Breakfast Jack®,26,17
